,topic_id,query,result,persona
165,367,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: piracy.
Description: What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","{'keywords': ['piracy', 'boats', 'boarding'], 'questions': {'1': 'What is modern piracy?', '2': 'What are recent instances?', '3': 'What is boat piracy?', '4': 'What is piracy history?', '5': 'What is piracy law?', '6': 'What is piracy definition?', '7': 'What is piracy punishment?', '8': 'What is piracy impact?', '9': 'What is piracy prevention?', '10': 'What is piracy solution?'}, 'queries': {'1': 'Modern piracy definition', '2': 'Recent piracy instances', '3': 'Boat piracy history', '4': 'Piracy history timeline', '5': 'Piracy law regulations', '6': 'Piracy definition explained', '7': 'Piracy punishment laws', '8': 'Piracy impact on economy', '9': 'Piracy prevention methods', '10': 'Piracy solution strategies'}}",Edith
166,363,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: transportation tunnel disasters.
Description: What disasters have occurred in tunnels used for transportation?","{'keywords': ['transportation', 'tunnel', 'disasters'], 'questions': {'1': 'What are tunnel disasters?', '2': 'What are transportation tunnels?', '3': 'What are the causes?', '4': 'What are the effects?', '5': 'What are the solutions?', '6': 'What are the prevention measures?', '7': 'What are the safety measures?', '8': 'What are the risk factors?', '9': 'What are the statistics?', '10': 'What are the impacts?'}, 'queries': {'1': 'Tunnel disasters definition', '2': 'Transportation tunnel definition', '3': 'Causes of tunnel disasters', '4': 'Effects of tunnel disasters', '5': 'Solutions for tunnel disasters', '6': 'Prevention measures for tunnel disasters', '7': 'Safety measures for tunnel disasters', '8': 'Risk factors for tunnel disasters', '9': 'Statistics of tunnel disasters', '10': 'Impacts of tunnel disasters'}}",Edith
167,355,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: ocean remote sensing.
Description: Identify documents discussing the development and application of space-borne ocean remote sensing.","{'keywords': ['ocean', 'remote sensing', 'space-borne'], 'questions': {'1': 'What is ocean remote sensing?', '2': 'How is remote sensing used in the ocean?', '3': 'What are space-borne sensors?', '4': 'What is the history of ocean remote sensing?', '5': 'What are the benefits of ocean remote sensing?', '6': 'What are the limitations of ocean remote sensing?', '7': 'What are the latest developments in ocean remote sensing?', '8': 'What are the applications of space-borne ocean remote sensing?', '9': 'What are the challenges of space-borne ocean remote sensing?', '10': 'What is the future of ocean remote sensing?'}, 'queries': {'1': 'Ocean remote sensing definition', '2': 'Remote sensing ocean applications', '3': 'Space-borne sensor technology', '4': 'History of ocean remote sensing', '5': 'Benefits of ocean remote sensing', '6': 'Limitations of ocean remote sensing', '7': 'Latest ocean remote sensing developments', '8': 'Applications of space-borne ocean remote sensing', '9': 'Challenges of space-borne ocean remote sensing', '10': 'Future of ocean remote sensing'}}",Edith
168,389,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: illegal technology transfer.
Description: What specific entities have been accused of illegal technology transfer such as: selling their products, formulas, etc. directly or indirectly to foreign entities for other than peaceful purposes?","{'keywords': ['illegal technology transfer', 'entities', 'accused'], 'questions': {'1': 'Which entities are involved?', '2': 'What is illegal technology transfer?', '3': 'Who has been accused?', '4': 'What are the consequences?', '5': 'How is it detected?', '6': 'What are the laws?', '7': 'What are the penalties?', '8': 'What are the risks?', '9': 'What are the countermeasures?', '10': 'What are the examples?'}, 'queries': {'1': 'Entities involved in transfer', '2': 'Definition of illegal transfer', '3': 'Accused entities list', '4': 'Consequences of transfer', '5': 'Detection of illegal transfer', '6': 'Laws against technology transfer', '7': 'Penalties for illegal transfer', '8': 'Risks of technology transfer', '9': 'Countermeasures for transfer', '10': 'Examples of illegal transfer'}}",Edith
169,375,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: hydrogen energy.
Description: What is the status of research on hydrogen as a feasible energy source?","{'keywords': ['hydrogen', 'energy', 'research'], 'questions': {'1': 'What is hydrogen energy?', '2': 'How is hydrogen produced?', '3': 'What are the benefits?', '4': 'What are the drawbacks?', '5': 'What is the current research?', '6': 'What are the applications?', '7': 'What is the future potential?', '8': 'What are the costs?', '9': 'What are the safety concerns?', '10': 'What are the environmental impacts?'}, 'queries': {'1': 'Hydrogen energy explained', '2': 'Hydrogen production methods', '3': 'Benefits of hydrogen energy', '4': 'Drawbacks of hydrogen energy', '5': 'Current hydrogen research status', '6': 'Hydrogen energy applications', '7': 'Future potential of hydrogen energy', '8': 'Costs of hydrogen energy', '9': 'Safety concerns of hydrogen', '10': 'Environmental impact of hydrogen'}}",Edith
170,378,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: euro opposition.
Description: Identify documents that discuss opposition to the use of the euro, the European currency.","{'keywords': ['euro', 'opposition', 'currency'], 'questions': {'1': 'What is euro opposition?', '2': 'Why oppose the euro?', '3': 'Who opposes the euro?', '4': 'What are the alternatives?', '5': 'What are the risks?', '6': 'What are the benefits?', '7': 'What are the arguments?', '8': 'What is the history?', '9': 'What are the consequences?', '10': 'What are the opinions?'}, 'queries': {'1': 'Euro opposition explained', '2': 'Reasons to oppose euro', '3': 'Who opposes the euro?', '4': 'Alternatives to euro', '5': 'Risks of opposing euro', '6': 'Benefits of opposing euro', '7': 'Arguments against euro', '8': 'History of euro opposition', '9': 'Consequences of opposing euro', '10': 'Opinions on euro opposition'}}",Edith
171,379,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: mainstreaming.
Description: Identify documents that discuss mainstreaming children with physical or mental impairments.","{'keywords': ['mainstreaming', 'children', 'impairments'], 'questions': {'1': 'What is mainstreaming?', '2': 'How to mainstream children?', '3': 'What are impairments?', '4': 'What is inclusion?', '5': 'What is special education?', '6': 'What is the ADA?', '7': 'What is IDEA?', '8': 'What is IEP?', '9': 'What is FAPE?', '10': 'What is LRE?'}, 'queries': {'1': 'Define mainstreaming', '2': 'Mainstreaming children process', '3': 'Physical and mental impairments', '4': 'Inclusion of disabled children', '5': 'Special education for children', '6': 'Americans with Disabilities Act', '7': 'Individuals with Disabilities Education Act', '8': 'Individualized Education Program', '9': 'Free Appropriate Public Education', '10': 'Least Restrictive Environment'}}",Edith
172,397,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: automobile recalls.
Description: Identify documents that discuss the reasons for automobile recalls.","{'keywords': ['automobile recalls', 'reasons', 'documents'], 'questions': {'1': 'What causes recalls?', '2': 'Why are cars recalled?', '3': 'What documents explain recalls?', '4': 'What are common recall reasons?', '5': 'How are recalls documented?', '6': 'What are recall reports?', '7': 'What is recall documentation?', '8': 'What are recall investigations?', '9': 'What are recall notices?', '10': 'What is recall history?'}, 'queries': {'1': 'Causes of recalls explained', '2': 'Reasons for car recalls', '3': 'Documents on auto recalls', '4': 'Common recall explanations', '5': 'Recall documentation process', '6': 'Reports on car recalls', '7': 'Explanation of recall documents', '8': 'Investigating car recalls', '9': 'Notices for auto recalls', '10': 'History of car recalls'}}",Edith
173,400,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: Amazon rain forest.
Description: What measures are being taken by local South American authorities to preserve the Amazon tropical rain forest?","{'keywords': ['Amazon rain forest', 'South American authorities', 'preservation'], 'questions': {'1': 'What are preservation efforts?', '2': 'What is being done?', '3': 'Who is taking action?', '4': 'What are authorities doing?', '5': 'What measures are taken?', '6': 'What is being preserved?', '7': 'What is being protected?', '8': 'What is being conserved?', '9': 'What is being saved?', '10': 'What is being maintained?'}, 'queries': {'1': 'Efforts to preserve Amazon?', '2': 'Actions to save forest?', '3': 'Who is protecting Amazon?', '4': 'Measures taken to conserve?', '5': 'What is being preserved?', '6': 'What is being protected?', '7': 'What is being conserved?', '8': 'What is being saved?', '9': 'What is being maintained?', '10': 'Efforts to save Amazon?'}}",Edith
174,399,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: oceanographic vessels.
Description: Identify documents that discuss the activities or equipment of oceanographic vessels.","{'keywords': ['oceanographic vessels', 'activities', 'equipment'], 'questions': {'1': 'What are oceanographic vessels?', '2': 'What activities do they perform?', '3': 'What equipment do they use?', '4': 'What is their purpose?', '5': 'What is their history?', '6': 'What are their capabilities?', '7': 'What is their impact?', '8': 'What is their future?', '9': 'What are their challenges?', '10': 'What are their benefits?'}, 'queries': {'1': 'Definition of oceanographic vessels', '2': 'Activities of oceanographic vessels', '3': 'Equipment used by oceanographic vessels', '4': 'Purpose of oceanographic vessels', '5': 'History of oceanographic vessels', '6': 'Capabilities of oceanographic vessels', '7': 'Impact of oceanographic vessels', '8': 'Future of oceanographic vessels', '9': 'Challenges of oceanographic vessels', '10': 'Benefits of oceanographic vessels'}}",Edith
175,394,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: home schooling.
Description: Identify documents that discuss the education of children at home (home schooling).","{'keywords': ['home schooling', 'education', 'children'], 'questions': {'1': 'What is home schooling?', '2': 'How to educate children at home?', '3': 'What are the benefits of home schooling?', '4': 'What are the disadvantages of home schooling?', '5': 'How to create a home schooling curriculum?', '6': 'What are the legal requirements for home schooling?', '7': 'How to socialize home schooled children?', '8': 'What are the best resources for home schooling?', '9': 'How to assess home schooled children?', '10': 'What are the success rates of home schooling?'}, 'queries': {'1': 'Define home schooling education', '2': 'Teaching children at home', '3': 'Advantages of home schooling', '4': 'Disadvantages of home schooling', '5': 'Creating home schooling curriculum', '6': 'Legal requirements for home schooling', '7': 'Socializing home schooled children', '8': 'Best resources for home schooling', '9': 'Assessing home schooled children', '10': 'Success rates of home schooling'}}",Edith
176,393,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Edith who wants to identify relevant document for the specific topic, to fulfill their goal of researching background information. 
When creating the queries think of what Edith is interested in given their profession retired. What information does Edith need to fulfill their goal of researching background information?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Edith is 75 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Edith to write different length queries. 
Formulate your words like an english native would. When writing the Queries also remember that Edith is female. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Edith needs to know to reach their goal of researching background information about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Edith and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Edith to do research on the following.
Topic: mercy killing.
Description: Identify documents that discuss mercy killings.","{'keywords': ['mercy killing', 'euthanasia', 'assisted suicide'], 'questions': {'1': 'What is mercy killing?', '2': 'What are the laws on mercy killing?', '3': 'What are the arguments for and against mercy killing?', '4': 'What is the difference between euthanasia and assisted suicide?', '5': 'What are the ethical considerations of mercy killing?', '6': 'What are the religious views on mercy killing?', '7': 'What are the statistics on mercy killing?', '8': 'What are the consequences of mercy killing?', '9': 'What are the alternatives to mercy killing?', '10': 'What is the history of mercy killing?'}, 'queries': {'1': 'Define mercy killing', '2': 'Mercy killing laws', '3': 'Arguments for mercy killing', '4': 'Euthanasia vs assisted suicide', '5': 'Ethical considerations mercy killing', '6': 'Religious views mercy killing', '7': 'Mercy killing statistics', '8': 'Consequences mercy killing', '9': 'Alternatives mercy killing', '10': 'History mercy killing'}}",Edith
